state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,actual_days_gt_std,estimated_days_gt_std,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,tribal_code,tribal_land,cbsa_code,cbsa,date_of_last_change,CBSA,Year,Quarter
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,4,Micrograms/cubic meter (LC),Events Inclucded,2059,93.0,9.093,5.1,59.6,Y,,,87.0,87.0,92.0,94.6,95.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,4,Micrograms/cubic meter (LC),Events Error,2059,93.0,9.093,5.1,59.6,Y,,,87.0,87.0,92.0,94.6,95.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,0.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,0.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,4.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,0.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2022,4,Micrograms/cubic meter (LC),Events Inclucded,85,92.0,9.0682,3.2,20.5,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,1,Micrograms/cubic meter (LC),No Events,2151,100.0,8.4609,4.2,141.7,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,1.0,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,1.0,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,5.0,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,1.0,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2022,1,Micrograms/cubic meter (LC),No Events,90,100.0,8.4089,2.3,52.4,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,2,Micrograms/cubic meter (LC),No Events,2165,99.0,9.8707,3.0,95.0,Y,,,91.0,91.0,91.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2022,2,Micrograms/cubic meter (LC),No Events,90,99.0,9.7156,1.7,30.7,Y,0.0,,90.0,90.0,91.0,98.9,99.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2022,2,Micrograms/cubic meter (LC),No Events,91,100.0,9.9099,1.7,30.7,Y,,,91.0,91.0,91.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2022,2,Micrograms/cubic meter (LC),No Events,90,99.0,9.7156,1.7,30.7,Y,0.0,,90.0,90.0,91.0,98.9,99.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2022,2,Micrograms/cubic meter (LC),No Events,90,99.0,9.7156,1.7,30.7,Y,,,90.0,90.0,91.0,98.9,99.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2022,2,Micrograms/cubic meter (LC),No Events,90,99.0,9.7156,1.7,30.7,Y,,,90.0,90.0,91.0,98.9,99.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2022,2,Micrograms/cubic meter (LC),No Events,91,100.0,9.9099,1.7,30.7,Y,13.0,,91.0,91.0,91.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2022,2,Micrograms/cubic meter (LC),No Events,90,99.0,9.7156,1.7,30.7,Y,0.0,,90.0,90.0,91.0,98.9,99.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2022,2,Micrograms/cubic meter (LC),No Events,90,99.0,9.7156,1.7,30.7,Y,,,90.0,90.0,91.0,98.9,99.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,3,Micrograms/cubic meter (LC),No Events,2191,99.0,8.4956,6.1,52.9,Y,,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,1.0,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2022,3,Micrograms/cubic meter (LC),No Events,92,100.0,8.4446,3.7,15.8,Y,,,92.0,92.0,92.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,4,Micrograms/cubic meter (LC),No Events,2059,93.0,7.7703,4.1,57.7,Y,,,87.0,87.0,92.0,94.6,95.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,0.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,0.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,2.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,0.0,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,1127,88101,23,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2022,4,Micrograms/cubic meter (LC),No Events,85,92.0,7.7506,2.6,18.6,Y,,,85.0,85.0,92.0,92.4,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2022,Q2
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,1,Micrograms/cubic meter (LC),Events Inclucded,2155,100.0,9.0419,3.8,155.0,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2022,1,Micrograms/cubic meter (LC),Events Error,2155,100.0,9.0419,3.8,155.0,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2022,1,Micrograms/cubic meter (LC),Events Inclucded,90,100.0,8.9944,2.7,51.2,Y,1.0,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2022,1,Micrograms/cubic meter (LC),Events Inclucded,90,100.0,8.9944,2.7,51.2,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2022,1,Micrograms/cubic meter (LC),Events Inclucded,90,100.0,8.9944,2.7,51.2,Y,1.0,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2022,1,Micrograms/cubic meter (LC),Events Inclucded,90,100.0,8.9944,2.7,51.2,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2022,1,Micrograms/cubic meter (LC),Events Inclucded,90,100.0,8.9944,2.7,51.2,Y,,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2022,1,Micrograms/cubic meter (LC),Events Inclucded,90,100.0,8.9944,2.7,51.2,Y,8.0,,90.0,90.0,90.0,100.0,100.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-06,Tulsa,2022,Q3
