location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,36.168716,96.07792,4246.0,0,GMT,GMT
1,40.738136,74.17021,3825.0,0,GMT,GMT
2,34.059753,118.125,20.0,0,GMT,GMT

location_id,time,temperature_2m_max (°F),temperature_2m_min (°F),precipitation_sum (inch)
2,2017-04-16,81.7,60.3,0.307
2,2017-04-17,77.4,63.4,0.000
2,2017-04-18,74.9,56.9,0.000
2,2017-04-19,78.3,56.5,0.063
2,2017-04-20,69.3,55.7,0.000
2,2017-04-21,69.1,48.4,0.000
2,2017-04-22,68.5,55.0,0.000
2,2017-04-23,75.2,57.2,0.000
2,2017-04-24,79.5,62.7,0.000
2,2017-04-25,73.7,56.1,0.004
2,2017-04-26,68.8,53.6,0.000
2,2017-04-27,72.1,55.6,0.000
2,2017-04-28,79.3,60.4,0.000
2,2017-04-29,84.5,63.7,0.000
2,2017-04-30,85.6,63.1,0.000
2,2017-05-01,83.3,61.9,0.000
2,2017-05-02,78.3,60.0,0.000
2,2017-05-03,72.9,61.3,0.976
2,2017-05-04,67.6,56.8,0.067
2,2017-05-05,78.3,59.2,0.000
2,2017-05-06,75.6,56.4,0.000
2,2017-05-07,79.3,64.5,0.071
2,2017-05-08,65.6,55.9,0.579
2,2017-05-09,74.1,58.1,0.000
2,2017-05-10,85.0,69.2,0.012
2,2017-05-11,81.1,64.2,0.000
2,2017-05-12,81.0,66.7,0.000
2,2017-05-13,84.6,63.0,0.000
2,2017-05-14,76.5,61.0,0.000
2,2017-05-15,75.1,58.7,0.012
2,2017-05-16,77.4,61.3,0.000
2,2017-05-17,82.2,65.7,0.000
2,2017-05-18,86.0,69.0,0.000
2,2017-05-19,83.7,68.0,0.000
2,2017-05-20,83.5,68.0,0.000
2,2017-05-21,84.6,69.3,0.000
2,2017-05-22,85.1,67.3,0.094
2,2017-05-23,68.4,59.2,0.177
2,2017-05-24,79.3,63.1,0.000
2,2017-05-25,86.4,61.7,0.000
2,2017-05-26,83.1,66.0,0.000
2,2017-05-27,91.2,70.6,0.000
2,2017-05-28,92.8,69.9,0.000
2,2017-05-29,92.5,71.8,0.000
2,2017-05-30,90.6,71.2,0.000
2,2017-05-31,90.6,73.6,0.000
2,2017-06-01,92.0,69.2,0.000
2,2017-06-02,89.1,69.9,0.012
2,2017-06-03,77.0,65.5,0.142
2,2017-06-04,81.1,66.7,0.028
2,2017-06-05,70.4,61.8,0.906
2,2017-06-06,70.4,60.0,0.000
2,2017-06-07,80.9,64.1,0.000
2,2017-06-08,82.5,71.2,0.031
2,2017-06-09,87.9,75.1,0.075
2,2017-06-10,77.4,69.1,0.500
2,2017-06-11,82.5,67.6,0.000
2,2017-06-12,80.6,63.4,0.000
2,2017-06-13,82.0,67.6,0.000
2,2017-06-14,82.4,67.6,0.000
2,2017-06-15,85.8,66.8,0.000
2,2017-06-16,87.9,68.0,0.000
2,2017-06-17,86.0,70.5,0.000
2,2017-06-18,85.2,71.2,0.000
2,2017-06-19,84.3,72.1,0.000
2,2017-06-20,87.9,73.8,0.000
2,2017-06-21,87.9,76.1,0.035
2,2017-06-22,85.4,74.1,0.035
2,2017-06-23,87.8,73.6,0.142
2,2017-06-24,86.3,72.7,0.028
2,2017-06-25,85.5,70.5,0.004
2,2017-06-26,85.6,72.6,0.012
2,2017-06-27,87.7,74.7,0.000
2,2017-06-28,89.4,74.8,0.008
2,2017-06-29,89.0,76.8,0.051
2,2017-06-30,87.2,74.4,0.028
2,2017-07-01,82.2,74.1,0.323
2,2017-07-02,85.0,74.4,0.051
2,2017-07-03,87.2,77.2,0.016
2,2017-07-04,88.6,78.4,0.075
2,2017-07-05,88.7,80.2,0.142
2,2017-07-06,85.8,77.9,0.764
2,2017-07-07,86.7,77.5,0.256
2,2017-07-08,89.9,79.0,0.299
2,2017-07-09,80.9,76.2,2.181
2,2017-07-10,90.1,77.4,0.000
2,2017-07-11,91.8,79.4,0.000
2,2017-07-12,90.9,78.3,0.508
2,2017-07-13,91.3,77.0,0.760
2,2017-07-14,89.0,76.6,0.587
2,2017-07-15,84.1,77.9,1.327
2,2017-07-16,87.0,79.1,0.004
2,2017-07-17,88.2,79.9,0.217
2,2017-07-18,91.2,80.6,0.000
2,2017-07-19,91.4,81.5,0.110
2,2017-07-20,92.0,82.0,0.043
2,2017-07-21,93.4,83.1,0.000
2,2017-07-22,95.4,83.0,0.000
2,2017-07-23,96.7,83.6,0.000
2,2017-07-24,96.7,83.8,0.000
2,2017-07-25,92.2,81.1,0.004
2,2017-07-26,93.9,84.7,0.035
2,2017-07-27,97.6,83.3,0.055
2,2017-07-28,87.5,80.2,0.303
2,2017-07-29,88.4,79.3,0.272
2,2017-07-30,86.9,79.2,1.567
2,2017-07-31,84.9,78.9,0.220
2,2017-08-01,90.8,79.7,0.398
2,2017-08-02,85.7,79.8,1.189
2,2017-08-03,84.7,77.7,0.799
2,2017-08-04,89.4,80.2,0.165
2,2017-08-05,90.6,80.3,0.008
2,2017-08-06,93.7,82.2,0.020
2,2017-08-07,93.7,79.3,1.244
2,2017-08-08,83.5,76.4,1.220
2,2017-08-09,87.8,77.3,0.000
2,2017-08-10,89.9,78.7,0.000
2,2017-08-11,90.4,81.4,0.012
2,2017-08-12,82.7,76.3,0.394
2,2017-08-13,83.0,74.3,0.047
2,2017-08-14,83.9,75.4,0.004
2,2017-08-15,84.4,74.8,0.008
2,2017-08-16,86.4,75.9,0.000
2,2017-08-17,88.2,77.4,0.000
2,2017-08-18,85.6,77.8,0.575
2,2017-08-19,81.2,74.7,1.736
2,2017-08-20,84.1,74.6,0.008
2,2017-08-21,87.3,77.4,0.000
2,2017-08-22,87.9,79.6,0.016
2,2017-08-23,91.5,82.3,0.016
2,2017-08-24,90.9,78.9,0.303
2,2017-08-25,87.3,76.0,0.000
2,2017-08-26,85.6,73.7,0.000
2,2017-08-27,83.6,75.8,0.004
2,2017-08-28,89.6,72.5,0.075
2,2017-08-29,74.1,67.0,0.563
2,2017-08-30,67.0,64.8,0.661
2,2017-08-31,73.5,65.8,0.024
2,2017-09-01,80.5,68.5,0.000
2,2017-09-02,75.4,70.1,0.000
2,2017-09-03,74.8,67.1,1.382
2,2017-09-04,71.2,68.3,0.406
2,2017-09-05,77.7,70.7,0.165
2,2017-09-06,72.0,66.1,0.193
2,2017-09-07,80.7,66.4,0.000
2,2017-09-08,83.5,71.0,0.000
2,2017-09-09,81.3,71.9,0.075
2,2017-09-10,73.7,66.7,0.925
2,2017-09-11,80.0,66.8,0.000
2,2017-09-12,82.1,68.4,0.000
2,2017-09-13,80.9,65.0,0.000
2,2017-09-14,80.9,68.9,0.000
2,2017-09-15,80.3,68.2,0.000
2,2017-09-16,79.1,66.9,0.000
2,2017-09-17,82.3,67.5,0.000
2,2017-09-18,83.7,71.4,0.000
2,2017-09-19,81.9,73.0,0.000
2,2017-09-20,79.0,69.0,0.000
2,2017-09-21,79.9,66.7,0.000
2,2017-09-22,82.0,67.8,0.000
2,2017-09-23,84.0,66.8,0.000
2,2017-09-24,79.1,70.5,0.110
2,2017-09-25,74.1,71.6,0.370
2,2017-09-26,79.6,66.6,0.193
2,2017-09-27,73.8,59.7,0.071
2,2017-09-28,75.2,59.5,0.000
2,2017-09-29,74.8,65.0,0.000
2,2017-09-30,77.4,67.7,1.406
2,2017-10-01,73.3,67.6,1.177
2,2017-10-02,74.7,61.2,0.012
2,2017-10-03,62.8,52.8,0.181
2,2017-10-04,60.3,55.7,0.307
2,2017-10-05,60.2,53.7,0.228
2,2017-10-06,69.7,56.2,0.000
2,2017-10-07,74.5,62.2,0.000
2,2017-10-08,79.0,65.5,0.000
2,2017-10-09,80.0,67.7,0.000
2,2017-10-10,72.8,57.5,0.295
2,2017-10-11,58.6,53.1,0.646
2,2017-10-12,61.0,50.5,0.047
2,2017-10-13,65.7,54.1,0.000
2,2017-10-14,67.8,58.4,0.000
2,2017-10-15,67.6,60.6,0.000
2,2017-10-16,63.7,60.7,0.000
2,2017-10-17,64.2,55.9,0.150
2,2017-10-18,60.2,52.7,0.008
2,2017-10-19,66.0,52.0,0.000
2,2017-10-20,67.6,51.3,0.000
2,2017-10-21,69.9,53.8,0.000
2,2017-10-22,69.2,52.4,0.000
2,2017-10-23,62.8,48.4,0.000
2,2017-10-24,61.2,48.4,0.000
2,2017-10-25,62.2,53.3,0.000
2,2017-10-26,66.0,52.0,0.000
2,2017-10-27,67.5,51.8,0.000
2,2017-10-28,69.6,54.9,0.000
2,2017-10-29,58.4,42.5,0.000
2,2017-10-30,54.3,40.7,0.000
2,2017-10-31,60.5,46.5,0.000
2,2017-11-01,65.5,51.2,0.000
2,2017-11-02,71.1,54.2,0.000
2,2017-11-03,61.1,43.9,0.000
2,2017-11-04,52.6,41.8,0.000
2,2017-11-05,57.9,46.5,0.000
2,2017-11-06,64.1,44.7,0.000
2,2017-11-07,67.9,50.6,0.000
2,2017-11-08,66.6,50.0,0.000
2,2017-11-09,66.0,48.5,0.000
2,2017-11-10,62.7,44.6,0.000
2,2017-11-11,54.4,45.2,0.016
2,2017-11-12,60.4,48.7,0.000
2,2017-11-13,60.6,47.5,0.000
2,2017-11-14,58.0,44.6,0.000
2,2017-11-15,58.2,48.3,0.000
2,2017-11-16,62.8,50.0,0.012
2,2017-11-17,57.2,38.8,0.189
2,2017-11-18,43.4,32.4,0.000
2,2017-11-19,42.6,34.2,0.016
2,2017-11-20,48.0,35.0,0.000
2,2017-11-21,52.2,38.6,0.000
2,2017-11-22,52.6,33.2,0.000
2,2017-11-23,51.5,34.0,0.000
2,2017-11-24,47.8,37.5,0.000
2,2017-11-25,58.8,40.9,0.000
2,2017-11-26,53.1,37.9,0.000
2,2017-11-27,55.5,40.0,0.000
2,2017-11-28,60.7,42.1,0.000
2,2017-11-29,45.1,36.7,0.028
2,2017-11-30,44.6,33.4,0.000
2,2017-12-01,44.5,35.6,0.000
2,2017-12-02,50.9,35.2,0.000
2,2017-12-03,53.7,36.5,0.000
2,2017-12-04,44.5,26.0,0.000
2,2017-12-05,43.8,29.1,0.000
2,2017-12-06,48.2,30.5,0.000
2,2017-12-07,49.0,28.6,0.000
2,2017-12-08,43.1,29.8,0.000
2,2017-12-09,47.5,33.4,0.000
2,2017-12-10,48.1,28.9,0.000
2,2017-12-11,46.2,30.0,0.000
2,2017-12-12,40.8,30.3,0.000
2,2017-12-13,43.6,34.5,0.051
2,2017-12-14,37.1,34.4,0.043
2,2017-12-15,40.1,29.6,0.024
2,2017-12-16,39.2,22.0,0.000
2,2017-12-17,39.5,26.1,0.000
2,2017-12-18,43.8,28.0,0.000
2,2017-12-19,42.1,28.3,0.000
2,2017-12-20,47.0,25.5,0.000
2,2017-12-21,49.9,29.8,0.000
2,2017-12-22,51.3,32.3,0.000
2,2017-12-23,47.7,35.5,0.000
2,2017-12-24,47.3,27.3,0.000
2,2017-12-25,45.1,27.9,0.000
2,2017-12-26,48.7,31.9,0.000
2,2017-12-27,47.1,33.0,0.000
2,2017-12-28,51.0,34.6,0.000
2,2017-12-29,48.4,33.4,0.000
2,2017-12-30,45.5,27.7,0.000
2,2017-12-31,44.5,31.2,0.000
2,2018-01-01,50.2,33.5,0.000
2,2018-01-02,47.7,33.2,0.028
2,2018-01-03,36.9,29.3,0.224
2,2018-01-04,30.4,26.1,0.346
2,2018-01-05,35.4,24.7,0.000
2,2018-01-06,36.0,28.5,0.142
2,2018-01-07,33.6,25.7,0.106
2,2018-01-08,34.0,18.5,0.000
2,2018-01-09,28.1,18.5,0.000
2,2018-01-10,36.3,19.9,0.000
2,2018-01-11,34.0,16.7,0.000
2,2018-01-12,31.1,16.2,0.000
2,2018-01-13,38.9,17.8,0.000
2,2018-01-14,47.3,27.3,0.000
2,2018-01-15,49.6,28.8,0.000
2,2018-01-16,42.8,32.0,0.122
2,2018-01-17,46.5,31.8,0.000
2,2018-01-18,47.5,31.0,0.000
2,2018-01-19,47.9,28.0,0.000
2,2018-01-20,47.9,29.9,0.000
2,2018-01-21,45.7,31.2,0.000
2,2018-01-22,44.6,26.8,0.000
2,2018-01-23,34.5,21.3,0.000
2,2018-01-24,31.7,21.4,0.035
2,2018-01-25,28.8,18.4,0.063
2,2018-01-26,29.8,17.8,0.000
2,2018-01-27,29.2,20.8,0.122
2,2018-01-28,34.2,18.2,0.000
2,2018-01-29,35.5,19.2,0.000
2,2018-01-30,37.3,20.0,0.000
2,2018-01-31,40.6,22.0,0.000
2,2018-02-01,43.5,23.4,0.000
2,2018-02-02,39.3,17.9,0.000
2,2018-02-03,34.0,18.0,0.000
2,2018-02-04,37.3,20.5,0.000
2,2018-02-05,42.1,18.8,0.000
2,2018-02-06,36.5,19.9,0.000
2,2018-02-07,43.9,19.2,0.000
2,2018-02-08,39.3,21.8,0.000
2,2018-02-09,45.3,29.9,0.008
2,2018-02-10,39.3,25.1,0.000
2,2018-02-11,43.9,20.2,0.000
2,2018-02-12,42.3,24.1,0.000
2,2018-02-13,53.7,29.0,0.000
2,2018-02-14,54.1,35.1,0.043
2,2018-02-15,45.3,30.6,0.000
2,2018-02-16,49.4,30.5,0.000
2,2018-02-17,50.8,32.4,0.000
2,2018-02-18,42.8,35.4,0.035
2,2018-02-19,44.0,28.6,0.008
2,2018-02-20,47.7,32.9,0.004
2,2018-02-21,40.9,27.2,0.067
2,2018-02-22,53.1,32.6,0.000
2,2018-02-23,59.8,38.3,0.000
2,2018-02-24,47.5,33.6,0.000
2,2018-02-25,48.7,35.2,0.000
2,2018-02-26,60.0,38.8,0.000
2,2018-02-27,59.8,42.8,0.327
2,2018-02-28,57.0,42.7,0.000
2,2018-03-01,44.6,36.0,0.000
2,2018-03-02,54.0,38.1,0.000
2,2018-03-03,64.5,42.6,0.280
2,2018-03-04,53.3,36.6,0.772
2,2018-03-05,50.7,35.8,0.000
2,2018-03-06,48.7,37.4,0.000
2,2018-03-07,42.5,34.7,0.039
2,2018-03-08,46.5,28.6,0.000
2,2018-03-09,50.0,31.9,0.000
2,2018-03-10,62.4,39.4,0.000
2,2018-03-11,64.9,43.2,0.000
2,2018-03-12,69.3,47.5,0.000
2,2018-03-13,74.2,51.7,0.000
2,2018-03-14,73.2,56.4,0.012
2,2018-03-15,65.8,35.0,0.287
2,2018-03-16,49.0,35.7,0.000
2,2018-03-17,54.9,40.5,0.374
2,2018-03-18,46.2,44.0,0.130
2,2018-03-19,48.8,36.8,0.094
2,2018-03-20,40.1,35.0,0.374
2,2018-03-21,52.5,34.0,0.000
2,2018-03-22,59.0,39.4,0.000
2,2018-03-23,66.9,46.8,0.004
2,2018-03-24,64.5,48.1,0.028
2,2018-03-25,70.7,49.0,0.000
2,2018-03-26,71.7,54.9,0.004
2,2018-03-27,74.8,57.2,0.000
2,2018-03-28,78.5,55.2,0.000
2,2018-03-29,74.5,49.2,0.000
2,2018-03-30,68.2,51.1,0.000
2,2018-03-31,72.4,55.0,0.000
2,2018-04-01,77.0,58.8,0.000
2,2018-04-02,80.8,64.3,0.000
2,2018-04-03,79.5,48.9,0.051
2,2018-04-04,52.5,47.0,0.000
2,2018-04-05,46.5,40.0,0.346
2,2018-04-06,56.8,37.8,0.000
2,2018-04-07,57.4,41.6,0.000
2,2018-04-08,69.9,48.7,0.000
2,2018-04-09,74.7,54.8,0.000
2,2018-04-10,79.2,59.5,0.000
2,2018-04-11,72.5,58.1,0.004
2,2018-04-12,60.2,56.5,0.012
2,2018-04-13,59.8,47.7,0.114
2,2018-04-14,61.2,45.3,0.000
2,2018-04-15,65.7,46.0,0.000
2,2018-04-16,67.3,49.6,0.000
2,2018-04-17,70.5,53.1,0.000
2,2018-04-18,77.4,56.8,0.000
2,2018-04-19,81.0,60.0,0.000
2,2018-04-20,81.8,63.7,0.000
2,2018-04-21,81.2,68.0,0.157
2,2018-04-22,73.3,57.0,0.220
2,2018-04-23,65.5,53.1,0.008
2,2018-04-24,69.2,51.1,0.000
2,2018-04-25,69.6,58.0,0.004
2,2018-04-26,73.5,57.2,0.000
2,2018-04-27,78.4,60.9,0.000
2,2018-04-28,81.6,62.7,0.000
2,2018-04-29,81.1,63.4,0.063
2,2018-04-30,83.7,68.2,0.020
2,2018-05-01,75.7,60.9,0.004
2,2018-05-02,70.2,55.8,0.000
2,2018-05-03,76.8,56.2,0.000
2,2018-05-04,80.8,62.9,0.051
2,2018-05-05,71.8,64.4,0.677
2,2018-05-06,64.2,59.6,0.736
2,2018-05-07,71.8,61.2,0.043
2,2018-05-08,73.8,54.0,0.000
2,2018-05-09,72.9,54.9,0.000
2,2018-05-10,71.6,59.7,0.177
2,2018-05-11,62.4,59.3,0.307
2,2018-05-12,69.1,60.6,0.024
2,2018-05-13,83.0,67.4,0.000
2,2018-05-14,86.1,73.6,0.051
2,2018-05-15,88.8,74.2,0.772
2,2018-05-16,85.4,72.2,1.138
2,2018-05-17,82.8,69.9,0.016
2,2018-05-18,76.4,65.4,0.000
2,2018-05-19,75.6,63.8,0.012
2,2018-05-20,64.7,58.7,0.043
2,2018-05-21,67.5,60.6,0.417
2,2018-05-22,70.1,56.5,0.165
2,2018-05-23,78.3,62.6,0.000
2,2018-05-24,72.9,63.1,0.075
2,2018-05-25,67.7,62.0,0.433
2,2018-05-26,74.0,62.9,0.047
2,2018-05-27,80.1,68.7,0.031
2,2018-05-28,86.1,67.8,0.000
2,2018-05-29,82.9,67.3,0.000
2,2018-05-30,83.9,69.3,0.000
2,2018-05-31,83.0,65.4,0.000
2,2018-06-01,83.6,69.2,0.000
2,2018-06-02,79.4,63.5,0.008
2,2018-06-03,82.1,67.4,0.000
2,2018-06-04,81.7,66.5,0.000
2,2018-06-05,86.5,67.6,0.000
2,2018-06-06,87.4,69.8,0.000
2,2018-06-07,88.0,72.9,0.000
2,2018-06-08,89.2,70.1,0.004
2,2018-06-09,73.0,65.3,0.358
2,2018-06-10,76.8,65.2,0.106
2,2018-06-11,84.9,70.4,0.004
2,2018-06-12,94.2,72.6,0.000
2,2018-06-13,93.3,72.1,0.000
2,2018-06-14,89.1,70.8,0.000
2,2018-06-15,86.8,69.5,0.004
2,2018-06-16,83.6,68.6,0.035
2,2018-06-17,84.1,71.4,0.051
2,2018-06-18,78.5,71.8,0.650
2,2018-06-19,78.9,68.3,0.445
2,2018-06-20,84.0,67.9,0.000
2,2018-06-21,87.4,71.3,0.000
2,2018-06-22,81.5,64.7,0.000
2,2018-06-23,82.4,69.3,0.000
2,2018-06-24,84.4,74.3,0.020
2,2018-06-25,88.5,76.2,0.091
2,2018-06-26,91.1,77.1,1.236
2,2018-06-27,86.1,78.1,0.634
2,2018-06-28,84.0,73.4,0.189
2,2018-06-29,87.6,73.5,0.004
2,2018-06-30,84.9,75.1,0.071
2,2018-07-01,83.9,72.1,0.024
2,2018-07-02,83.6,74.6,0.146
2,2018-07-03,85.3,75.8,0.055
2,2018-07-04,83.7,74.2,1.063
2,2018-07-05,78.0,72.9,0.744
2,2018-07-06,82.7,72.8,0.008
2,2018-07-07,81.4,74.2,0.035
2,2018-07-08,77.4,73.7,0.780
2,2018-07-09,80.2,74.7,0.650
2,2018-07-10,84.2,75.6,0.118
2,2018-07-11,89.1,78.3,0.000
2,2018-07-12,89.0,80.3,0.000
2,2018-07-13,92.5,81.6,0.000
2,2018-07-14,93.0,82.2,0.016
2,2018-07-15,93.1,80.8,0.000
2,2018-07-16,91.4,79.3,0.000
2,2018-07-17,90.6,81.0,0.000
2,2018-07-18,91.9,79.2,0.000
2,2018-07-19,91.8,79.8,0.000
2,2018-07-20,91.7,78.4,0.000
2,2018-07-21,91.1,78.9,0.000
2,2018-07-22,89.7,78.2,0.579
2,2018-07-23,85.4,79.9,0.409
2,2018-07-24,93.2,82.5,0.000
2,2018-07-25,94.7,82.4,0.024
2,2018-07-26,90.5,80.2,0.209
2,2018-07-27,86.9,79.9,0.110
2,2018-07-28,88.6,79.9,0.209
2,2018-07-29,87.3,79.1,0.472
2,2018-07-30,89.1,79.7,0.091
2,2018-07-31,89.7,81.4,0.091
2,2018-08-01,90.9,80.9,0.024
2,2018-08-02,91.8,80.3,0.008
2,2018-08-03,88.7,79.7,0.256
2,2018-08-04,87.6,79.9,0.142
2,2018-08-05,91.3,82.0,0.043
2,2018-08-06,91.4,82.6,0.043
2,2018-08-07,92.7,82.6,0.035
2,2018-08-08,93.7,80.8,0.000
2,2018-08-09,93.7,82.0,0.000
2,2018-08-10,91.9,79.4,0.020
2,2018-08-11,90.8,78.8,0.000
2,2018-08-12,89.4,80.3,0.315
2,2018-08-13,85.2,81.0,0.492
2,2018-08-14,89.5,80.4,0.087
2,2018-08-15,88.6,76.3,0.240
2,2018-08-16,87.3,77.1,0.488
2,2018-08-17,81.3,78.5,1.024
2,2018-08-18,83.1,78.8,0.362
2,2018-08-19,84.9,76.7,0.583
2,2018-08-20,86.4,76.4,0.012
2,2018-08-21,86.1,75.5,0.000
2,2018-08-22,85.4,73.3,0.000
2,2018-08-23,84.0,71.7,0.000
2,2018-08-24,84.7,71.2,0.000
2,2018-08-25,85.6,73.5,0.000
2,2018-08-26,81.5,72.6,0.016
2,2018-08-27,83.7,74.8,0.169
2,2018-08-28,89.1,79.3,0.020
2,2018-08-29,90.1,79.8,0.008
2,2018-08-30,89.4,77.3,0.291
2,2018-08-31,82.0,75.4,0.409
2,2018-09-01,83.8,72.9,0.000
2,2018-09-02,84.3,75.2,0.075
2,2018-09-03,89.5,73.1,0.067
2,2018-09-04,84.5,69.9,0.000
2,2018-09-05,83.5,71.2,0.008
2,2018-09-06,80.9,69.4,0.063
2,2018-09-07,79.2,63.6,0.000
2,2018-09-08,80.0,66.1,0.000
2,2018-09-09,80.0,62.7,0.000
2,2018-09-10,78.2,67.0,0.000
2,2018-09-11,80.7,67.0,0.000
2,2018-09-12,79.1,71.5,0.000
2,2018-09-13,81.3,72.1,0.098
2,2018-09-14,79.0,70.5,0.059
2,2018-09-15,79.1,69.9,0.012
2,2018-09-16,75.4,67.8,0.020
2,2018-09-17,79.5,70.2,0.012
2,2018-09-18,74.4,71.2,0.673
2,2018-09-19,78.2,70.8,0.236
2,2018-09-20,78.9,67.9,0.063
2,2018-09-21,80.7,68.4,0.000
2,2018-09-22,82.0,60.3,0.000
2,2018-09-23,79.7,64.4,0.000
2,2018-09-24,76.7,63.3,0.000
2,2018-09-25,73.8,63.9,0.004
2,2018-09-26,73.6,61.4,0.004
2,2018-09-27,76.1,64.9,0.016
2,2018-09-28,78.1,61.4,0.004
2,2018-09-29,79.2,62.2,0.000
2,2018-09-30,74.3,58.0,0.000
2,2018-10-01,73.5,54.2,0.000
2,2018-10-02,76.5,54.8,0.000
2,2018-10-03,77.8,59.6,0.000
2,2018-10-04,77.3,60.1,0.000
2,2018-10-05,75.8,58.7,0.000
2,2018-10-06,78.2,61.2,0.000
2,2018-10-07,75.3,63.0,0.000
2,2018-10-08,74.3,64.7,0.000
2,2018-10-09,76.6,51.3,0.004
2,2018-10-10,63.4,49.2,0.000
2,2018-10-11,65.6,49.0,0.000
2,2018-10-12,67.2,50.6,0.000
2,2018-10-13,68.7,56.6,0.000
2,2018-10-14,65.8,54.0,0.000
2,2018-10-15,68.2,53.2,0.000
2,2018-10-16,70.2,55.0,0.000
2,2018-10-17,66.5,51.3,0.000
2,2018-10-18,63.5,49.6,0.000
2,2018-10-19,63.7,52.2,0.012
2,2018-10-20,64.0,53.5,0.000
2,2018-10-21,68.9,53.9,0.102
2,2018-10-22,67.5,52.7,0.000
2,2018-10-23,68.7,52.8,0.000
2,2018-10-24,73.5,57.0,0.000
2,2018-10-25,66.6,55.3,0.008
2,2018-10-26,64.2,46.2,0.000
2,2018-10-27,65.1,50.9,0.000
2,2018-10-28,70.2,47.4,0.000
2,2018-10-29,67.4,49.9,0.000
2,2018-10-30,64.0,47.4,0.000
2,2018-10-31,63.7,43.4,0.000
2,2018-11-01,64.2,45.8,0.000
2,2018-11-02,64.7,49.8,0.000
2,2018-11-03,65.9,52.7,0.000
2,2018-11-04,68.5,57.0,0.063
2,2018-11-05,60.6,49.8,0.362
2,2018-11-06,49.5,45.5,0.618
2,2018-11-07,49.6,46.7,0.492
2,2018-11-08,49.9,42.2,0.118
2,2018-11-09,61.3,42.8,0.000
2,2018-11-10,61.8,48.6,0.059
2,2018-11-11,59.2,46.2,0.000
2,2018-11-12,58.7,49.0,0.000
2,2018-11-13,59.3,48.6,0.000
2,2018-11-14,62.4,51.0,0.150
2,2018-11-15,58.5,50.5,0.000
2,2018-11-16,54.4,41.1,0.000
2,2018-11-17,48.5,40.5,0.169
2,2018-11-18,49.5,36.2,0.012
2,2018-11-19,53.4,37.6,0.000
2,2018-11-20,56.4,42.8,0.000
2,2018-11-21,55.4,38.1,0.000
2,2018-11-22,52.5,40.1,0.000
2,2018-11-23,56.9,40.5,0.000
2,2018-11-24,56.5,43.8,0.000
2,2018-11-25,58.0,46.0,0.000
2,2018-11-26,62.1,43.0,0.000
2,2018-11-27,58.5,46.6,0.000
2,2018-11-28,62.1,43.4,0.000
2,2018-11-29,59.0,46.4,0.000
2,2018-11-30,57.3,49.7,0.429
2,2018-12-01,59.5,52.1,0.079
2,2018-12-02,59.6,53.9,0.035
2,2018-12-03,59.4,43.2,0.685
2,2018-12-04,49.2,41.2,0.000
2,2018-12-05,46.1,37.9,0.327
2,2018-12-06,46.1,28.6,0.000
2,2018-12-07,33.3,26.3,0.000
2,2018-12-08,32.5,24.9,0.000
2,2018-12-09,35.3,26.5,0.000
2,2018-12-10,40.3,31.1,0.323
2,2018-12-11,37.8,24.9,0.016
2,2018-12-12,34.1,22.7,0.000
2,2018-12-13,40.2,26.4,0.000
2,2018-12-14,41.8,29.3,0.000
2,2018-12-15,43.6,30.2,0.012
2,2018-12-16,48.0,26.6,0.000
2,2018-12-17,50.1,30.6,0.000
2,2018-12-18,53.4,34.8,0.000
2,2018-12-19,49.9,37.4,0.000
2,2018-12-20,55.8,41.2,0.016
2,2018-12-21,54.0,42.7,0.008
2,2018-12-22,44.2,30.1,0.016
2,2018-12-23,47.1,30.5,0.000
2,2018-12-24,46.8,32.9,0.000
2,2018-12-25,43.8,35.5,0.063
2,2018-12-26,41.3,27.8,0.000
2,2018-12-27,35.5,19.9,0.000
2,2018-12-28,27.8,19.5,0.000
2,2018-12-29,30.6,19.6,0.000
2,2018-12-30,32.0,22.9,0.000
2,2018-12-31,34.5,21.6,0.000
2,2019-01-01,36.3,22.8,0.000
2,2019-01-02,39.2,24.3,0.000
2,2019-01-03,43.0,27.0,0.126
2,2019-01-04,37.0,31.7,0.059
2,2019-01-05,38.2,29.7,0.043
2,2019-01-06,38.0,29.9,0.000
2,2019-01-07,38.1,27.1,0.000
2,2019-01-08,41.3,28.0,0.000
2,2019-01-09,35.8,29.0,0.083
2,2019-01-10,39.6,28.8,0.004
2,2019-01-11,36.2,30.6,0.134
2,2019-01-12,43.0,27.8,0.000
2,2019-01-13,46.3,27.8,0.000
2,2019-01-14,43.2,30.2,0.000
2,2019-01-15,37.0,21.3,0.000
2,2019-01-16,35.7,23.5,0.000
2,2019-01-17,43.8,25.0,0.000
2,2019-01-18,45.7,28.7,0.000
2,2019-01-19,46.4,27.1,0.000
2,2019-01-20,42.2,23.4,0.000
2,2019-01-21,45.4,22.9,0.000
2,2019-01-22,46.6,25.5,0.000
2,2019-01-23,47.6,27.3,0.000
2,2019-01-24,50.8,29.4,0.000
2,2019-01-25,43.1,24.1,0.000
2,2019-01-26,39.3,24.5,0.000
2,2019-01-27,46.0,28.9,0.000
2,2019-01-28,44.7,27.5,0.000
2,2019-01-29,44.6,30.9,0.000
2,2019-01-30,41.0,30.1,0.961
2,2019-01-31,39.1,27.0,0.008
2,2019-02-01,40.9,27.1,0.000
2,2019-02-02,40.6,33.5,0.031
2,2019-02-03,41.1,29.5,0.000
